DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
,479406,292,F,2,0,C,50,Alimentos,Pao De Forma
,479463,319,M,1,4,B,8,Alimentos,Arroz
,479478,157,M,1,1,C,178,Higiene,Lenco Umedecido
,479486,971,F,1,2,A,137,Alimentos,Requeijao
,479530,769,F,3,3,C,193,Higiene,Fio Dental
,479561,418,M,2,2,A,184,Alimentos,Iogurte
,479646,502,M,4,0,C,210,Acessorios,Chupeta
,479740,425,F,3,0,B,4,Alimentos,Abacaxi
,479825,789,F,5,1,B,76,Higiene,Fio Dental
,479883,995,M,3,1,B,217,Alimentos,Biscoito
,479918,225,M,4,0,C,226,Alimentos,Arroz Integral
,479960,936,F,3,2,B,97,Limpeza,Cera
,480033,268,M,4,0,B,4,Alimentos,Abacaxi
,480079,237,F,4,3,C,80,Higiene,Hastes Flexiveis
,480096,800,M,1,0,C,115,Pet,Alimento Para Passaro
,480140,866,M,2,2,C,144,Bebidas,Refrigerante Cola
,480143,534,M,4,1,C,135,Limpeza,Rodo
,480237,80,F,2,1,C,138,Higiene,Repelente
,480271,415,F,3,0,B,153,Alimentos,Presunto Cozido
,480330,283,M,4,1,B,46,Alimentos,Molho Barbecue
,480405,491,M,2,1,A,147,Pet,Racao Seca Para Gatos
,480486,600,M,2,4,C,117,Pet,Racao Seca Para Gatos
,480579,630,M,1,2,C,114,Limpeza,Vassoura
,480666,536,M,4,0,B,130,Alimentos,Salgadinhos De Milho
,480675,141,M,3,4,B,143,Bebidas,Refrigerante Guarana
,480761,376,F,3,0,B,165,Alimentos,Molho Barbecue
,480785,237,F,4,3,C,8,Alimentos,Arroz
,480876,610,M,2,0,B,90,Higiene,Shampoo
,480970,978,F,3,0,C,39,Alimentos,Limao
,480992,918,F,2,4,C,146,Pet,Racao Umida Para Caes
,481016,853,M,5,2,A,202,Limpeza,Desengordurante
,481114,349,M,3,0,B,178,Higiene,Lenco Umedecido
,481211,646,F,1,0,B,9,Alimentos,Arroz Integral
,481305,354,F,2,0,B,1,Acessorios,Chupeta
,481348,119,F,3,2,B,226,Alimentos,Arroz Integral
,481444,955,F,3,2,C,133,Limpeza,Sabao Em Po
,481449,714,M,1,0,B,102,Limpeza,Limpa Vidros
,481513,195,M,4,0,B,54,Alimentos,Presunto Cozido
,481576,901,F,4,1,B,169,Alimentos,Mamao
,481614,52,F,1,0,A,159,Alimentos,Pao De Forma
,481684,516,M,1,0,C,169,Alimentos,Mamao
,481783,339,F,4,0,C,93,Limpeza,Agua Sanitaria
,481789,914,M,2,4,B,111,Limpeza,Sabao Em Po
,481847,486,M,4,0,B,58,Alimentos,Ricota
,481867,142,F,1,0,B,167,Alimentos,Manga
,481907,642,M,2,3,B,14,Alimentos,Batata
,481973,736,M,1,0,C,139,Limpeza,Removedor
,481979,463,M,3,3,B,223,Alimentos,Azeitona
,482027,340,M,3,4,B,191,Higiene,Fralda
,482029,185,F,3,0,C,124,Limpeza,Tira Limo
,482099,454,F,1,0,B,89,Higiene,Sabonete
,482130,746,M,3,0,C,95,Limpeza,Amaciante
,482182,829,F,3,4,B,27,Alimentos,Danette
,482217,357,M,2,2,C,10,Alimentos,Atum
,482279,271,F,4,0,B,111,Limpeza,Sabao Em Po
,482355,22,M,1,0,B,123,Limpeza,Tira Mancha
,482398,616,F,1,2,C,186,Higiene,Hidratante
,482463,869,F,3,0,B,208,Higiene,Condicionador
,482536,374,F,3,0,B,207,Alimentos,Copa Suina
,482548,547,F,3,4,C,132,Higiene,Sabonete
,482607,689,M,2,0,C,12,Alimentos,Azeitona
,482698,221,F,1,0,B,147,Pet,Racao Seca Para Gatos
,482724,742,M,1,1,C,180,Alimentos,Leite
,482735,461,M,3,4,C,9,Alimentos,Arroz Integral
,482764,418,M,2,2,A,182,Alimentos,Lata De Ervilha
,482804,728,M,2,0,A,160,Alimentos,Palmito
,482903,605,M,4,2,B,101,Limpeza,Inseticida
,482925,398,F,4,1,B,103,Limpeza,Limpador Multiuso
,482987,454,F,1,0,B,15,Alimentos,Batata Doce
,483078,741,M,3,0,B,176,Limpeza,Limpa Vidros
,483080,712,F,2,3,B,102,Limpeza,Limpa Vidros
,483089,44,F,4,0,C,83,Higiene,Modelador
,483112,34,M,2,0,C,222,Limpeza,Balde
,483185,284,M,4,1,B,229,Alimentos,Almondega
,483271,679,F,3,3,B,89,Higiene,Sabonete
,483304,630,M,1,2,C,225,Alimentos,Atum
,483329,377,F,1,0,B,226,Alimentos,Arroz Integral
,483362,71,F,3,1,B,213,Alimentos,Cenoura
,483447,710,F,3,1,C,1,Acessorios,Chupeta
,483459,227,F,3,0,C,85,Higiene,Pasta De Dente
,483548,444,F,2,0,B,125,Higiene,Tinturas
,483598,925,M,2,0,C,175,Limpeza,Limpador Multiuso
,483642,75,M,1,0,B,75,Higiene,Escova De Dente
,483717,877,M,2,0,C,124,Limpeza,Tira Limo
,483731,526,M,2,2,B,84,Higiene,Papel Higienico
,483812,717,F,3,0,B,83,Higiene,Modelador
,483819,663,F,4,0,B,166,Higiene,Modelador
,483898,239,M,4,2,C,44,Alimentos,Mamao
,483985,617,F,4,3,C,207,Alimentos,Copa Suina
,484040,948,M,4,0,C,180,Alimentos,Leite
,484114,810,M,1,0,B,221,Alimentos,Banana
,484181,115,M,4,0,B,92,Higiene,Tinturas
,484185,469,M,4,2,C,90,Higiene,Shampoo
,484208,500,M,3,2,C,129,Alimentos,Sardinha
,484250,775,F,2,3,B,129,Alimentos,Sardinha
,484265,395,F,4,1,B,224,Alimentos,Azeite
,484307,856,F,5,1,B,168,Alimentos,Mamao Papaya
,484322,598,F,4,0,B,41,Alimentos,Macarrao
,484357,509,F,2,3,C,155,Alimentos,Pate
,484453,17,M,4,0,B,97,Limpeza,Cera
,484521,971,F,1,2,A,94,Limpeza,Alcool
,484559,858,F,4,2,C,63,Alimentos,Tomate
,484572,56,F,2,3,B,149,Alimentos,Queijo Mussarela
,484631,586,F,4,2,B,221,Alimentos,Banana
,484654,558,F,5,2,C,142,Bebidas,Refrigerante Laranja
,484672,496,F,2,0,B,229,Alimentos,Almondega
,484720,846,F,4,3,C,81,Higiene,Hidratante
,484797,308,M,4,0,B,199,Alimentos,Doce
,484806,498,M,3,2,B,151,Higiene,Protetor Solar
,484865,861,M,3,0,B,69,Bebidas,Refrigerante Limao
,484918,202,M,1,0,B,91,Higiene,Talco
,484956,495,F,2,3,A,171,Alimentos,Macarrao
,485049,534,M,4,1,C,141,Bebidas,Refrigerante Limao
,485055,994,M,4,0,C,51,Alimentos,Papinha Infantil
,485072,852,M,2,3,B,78,Higiene,Fralda
,485155,18,M,4,0,C,28,Alimentos,Doce
,485220,793,M,1,3,B,75,Higiene,Escova De Dente
,485271,74,M,3,0,C,78,Higiene,Fralda
,485343,397,F,1,0,B,142,Bebidas,Refrigerante Laranja
,485349,38,M,3,0,B,129,Alimentos,Sardinha
,485386,672,F,4,0,B,184,Alimentos,Iogurte
,485405,163,F,3,0,A,34,Alimentos,Ketchup
,485418,97,F,4,1,B,137,Alimentos,Requeijao
,485496,601,M,4,0,A,126,Higiene,Talco
,485505,113,F,3,0,B,58,Alimentos,Ricota
,485584,866,M,2,2,C,186,Higiene,Hidratante
,485674,662,F,1,1,B,225,Alimentos,Atum
,485693,847,M,4,2,A,223,Alimentos,Azeitona
,485748,521,F,1,0,A,188,Alimentos,Hambuguer
,485773,499,M,3,0,B,183,Alimentos,Ketchup
,485816,872,M,3,4,A,94,Limpeza,Alcool
,485851,799,M,4,3,C,24,Alimentos,Copa Suina
,485866,747,M,1,0,B,72,Higiene,Condicionador
,485869,39,M,2,0,C,26,Alimentos,Coxa E Sobrecoxa De Frango
,485953,166,F,1,0,B,56,Alimentos,Queijo Mussarela
,485973,763,F,4,0,B,26,Alimentos,Coxa E Sobrecoxa De Frango
,486067,848,F,5,3,A,91,Higiene,Talco
,486098,669,F,4,0,B,68,Bebidas,Refrigerante Laranja
,486113,641,F,4,0,C,211,Alimentos,Cha
,486168,332,F,3,4,C,31,Alimentos,Granola
,486205,963,M,3,0,B,107,Outros,#N/D
,486240,147,M,1,0,A,46,Alimentos,Molho Barbecue
,486266,660,F,3,0,C,56,Alimentos,Queijo Mussarela
,486269,162,F,1,1,B,157,Alimentos,Papinha Infantil
,486361,883,M,1,0,B,144,Bebidas,Refrigerante Cola
,486415,89,F,3,3,C,14,Alimentos,Batata
,486510,264,F,4,1,B,8,Alimentos,Arroz
,486538,643,F,4,0,C,118,Pet,Racao Umida Para Caes
,486616,450,M,1,0,B,201,Limpeza,Desinfetante
,486677,259,M,1,1,B,211,Alimentos,Cha
,486741,217,F,3,0,B,12,Alimentos,Azeitona
,486792,686,F,3,2,A,75,Higiene,Escova De Dente
,486815,731,M,3,4,B,42,Alimentos,Macarrao Instantaneo
,486905,983,F,4,0,C,21,Alimentos,Cenoura
,486926,260,F,2,0,C,186,Higiene,Hidratante
,486937,244,M,4,0,B,219,Alimentos,Batata Doce
,486992,409,F,3,4,B,5,Alimentos,Achocolatado
,487085,274,M,1,1,B,126,Higiene,Talco
,487162,461,M,3,4,C,154,Higiene,Preservativo
,487179,985,M,1,0,B,195,Alimentos,Feijao
,487181,441,M,4,2,B,6,Alimentos,Alho
,487261,917,M,1,0,A,78,Higiene,Fralda
,487331,962,M,3,4,B,173,Alimentos,Linguica
,487375,444,F,2,0,B,148,Pet,Racao Seca Para Caes
,487474,112,M,4,0,B,197,Higiene,Enxaguante Bucal
,487482,624,M,4,0,B,97,Limpeza,Cera
,487570,848,F,5,3,A,138,Higiene,Repelente
,487585,436,M,2,4,B,224,Alimentos,Azeite
,487597,420,M,3,0,B,38,Alimentos,Leite Condensado
,487664,408,F,4,0,B,166,Higiene,Modelador
,487685,325,M,1,3,B,221,Alimentos,Banana
,487725,717,F,3,0,B,118,Pet,Racao Umida Para Caes
,487771,737,F,2,1,C,56,Alimentos,Queijo Mussarela
,487784,583,F,2,0,B,6,Alimentos,Alho
,487810,941,M,2,3,B,175,Limpeza,Limpador Multiuso
,487871,468,M,3,1,C,4,Alimentos,Abacaxi
,487877,531,F,3,1,B,217,Alimentos,Biscoito
,487902,599,F,1,4,C,102,Limpeza,Limpa Vidros
,487906,139,F,3,3,B,29,Alimentos,Feijao
,487981,598,F,4,0,B,104,Limpeza,Limpador Perfumado
,488032,656,M,2,0,C,198,Bebidas,Energetico
,488122,245,F,4,3,B,36,Alimentos,Lata De Milho
,488153,356,M,2,4,A,66,Bebidas,Refrigerante Cola
,488231,28,F,1,2,B,14,Alimentos,Batata
,488273,809,F,3,3,B,47,Alimentos,Mortadela
,488321,905,M,1,0,B,165,Alimentos,Molho Barbecue
,488415,729,M,3,0,B,204,Higiene,Creme
,488429,709,F,3,0,B,57,Alimentos,Requeijao
,488464,708,F,2,2,B,16,Alimentos,Bife De Coxao Mole
,488530,310,M,4,3,C,84,Higiene,Papel Higienico
,488546,880,M,3,2,B,122,Alimentos,Tomate
,488632,727,M,4,2,C,201,Limpeza,Desinfetante
,488660,178,M,3,0,A,52,Alimentos,Pate
,488694,337,M,3,0,B,200,Limpeza,Detergente
,488746,803,F,2,0,A,104,Limpeza,Limpador Perfumado
,488756,957,M,2,3,B,45,Alimentos,Manga
,488804,946,M,3,0,B,2,Acessorios,Mordedor
,488846,225,M,4,0,C,19,Alimentos,Cafe
2021-02-01,488852,966,F,4,2,B,28,Alimentos,Doce
2021-02-01,488869,180,M,3,4,B,89,Higiene,Sabonete
2021-02-01,488910,543,M,2,2,B,107,Outros,#N/D
2021-02-01,488945,269,F,3,3,B,45,Alimentos,Manga
2021-02-01,488990,633,F,3,0,C,165,Alimentos,Molho Barbecue
2021-02-01,489051,204,F,3,3,B,60,Alimentos,Salgadinhos De Milho
2021-02-01,489061,759,F,3,0,B,225,Alimentos,Atum
2021-02-01,489103,435,F,2,0,C,104,Limpeza,Limpador Perfumado
2021-02-01,489190,282,M,2,0,B,160,Alimentos,Palmito
2021-02-01,489282,360,M,4,0,B,106,Limpeza,Odorizador
2021-02-01,489335,537,F,1,4,B,14,Alimentos,Batata
2021-02-01,489421,967,F,1,0,B,159,Alimentos,Pao De Forma
2021-02-01,489505,677,M,4,0,B,178,Higiene,Lenco Umedecido
2021-02-01,489575,385,F,2,0,B,224,Alimentos,Azeite
2021-02-01,489604,197,F,2,0,B,98,Limpeza,Desengordurante
2021-02-01,489635,241,M,4,1,B,106,Limpeza,Odorizador
2021-02-01,489711,184,M,1,3,B,14,Alimentos,Batata
2021-02-01,489793,800,M,1,0,C,54,Alimentos,Presunto Cozido
2021-02-01,489797,28,F,1,2,B,88,Higiene,Repelente
2021-02-01,489855,592,F,2,0,C,100,Limpeza,Detergente
2021-02-01,489905,493,M,2,4,B,54,Alimentos,Presunto Cozido
2021-02-01,489995,615,M,1,4,C,59,Alimentos,Salgadinho
2021-02-01,490024,189,F,3,4,C,186,Higiene,Hidratante
2021-02-01,490094,201,M,3,0,B,26,Alimentos,Coxa E Sobrecoxa De Frango
2021-02-01,490135,814,M,4,0,B,52,Alimentos,Pate
2021-02-01,490189,180,M,3,4,B,170,Alimentos,Macarrao Instantaneo
2021-02-01,490250,87,M,3,2,A,76,Higiene,Fio Dental
2021-02-01,490334,628,M,3,0,B,80,Higiene,Hastes Flexiveis
2021-02-01,490402,655,M,2,0,B,145,Pet,Racao Umida Para Gatos
2021-02-01,490465,982,M,4,3,B,221,Alimentos,Banana
2021-02-01,490508,971,F,1,2,A,29,Alimentos,Feijao
2021-02-01,490563,610,M,2,0,B,129,Alimentos,Sardinha
2021-02-01,490592,812,F,2,0,A,29,Alimentos,Feijao
2021-02-01,490608,940,F,1,3,B,183,Alimentos,Ketchup
2021-02-01,490690,69,M,4,3,A,60,Alimentos,Salgadinhos De Milho
2021-02-01,490761,909,M,3,0,B,91,Higiene,Talco
2021-02-01,490780,561,M,2,0,B,227,Alimentos,Arroz
2021-02-01,490815,347,F,4,0,B,105,Limpeza,Lustra Moveis
2021-02-01,490829,554,F,3,0,A,46,Alimentos,Molho Barbecue
2021-02-01,490866,812,F,2,0,A,109,Limpeza,Rodo
2021-02-01,490938,72,F,2,0,A,227,Alimentos,Arroz
2021-02-01,491002,324,F,3,3,B,104,Limpeza,Limpador Perfumado
2021-02-01,491049,382,F,3,0,C,202,Limpeza,Desengordurante
2021-02-01,491144,815,F,2,4,B,21,Alimentos,Cenoura
2021-02-01,491175,615,M,1,4,C,41,Alimentos,Macarrao
2021-02-01,491224,973,F,4,0,B,91,Higiene,Talco
2021-02-01,491242,55,F,3,0,B,71,Higiene,Absorvente
2021-02-01,491267,968,F,1,0,B,58,Alimentos,Ricota
2021-02-01,491345,409,F,3,4,B,208,Higiene,Condicionador
2021-02-01,491365,139,F,3,3,B,218,Alimentos,Bife De Coxao Mole
2021-02-01,491458,40,M,2,1,B,147,Pet,Racao Seca Para Gatos
2021-02-01,491466,981,F,4,1,C,229,Alimentos,Almondega
2021-02-01,491520,956,M,5,1,C,202,Limpeza,Desengordurante
2021-02-01,491538,533,F,4,0,A,69,Bebidas,Refrigerante Limao
2021-02-01,491621,617,F,4,3,C,198,Bebidas,Energetico
2021-02-08,491707,250,F,4,1,B,2,Acessorios,Mordedor
2021-02-08,491802,759,F,3,0,B,157,Alimentos,Papinha Infantil
2021-02-08,491901,112,M,4,0,B,77,Higiene,Fixador
2021-02-08,491936,621,F,4,0,B,33,Alimentos,Iogurte
2021-02-08,491956,3,F,4,0,B,183,Alimentos,Ketchup
2021-02-08,492004,75,M,1,0,B,128,Higiene,Shampoo
2021-02-08,492051,79,F,2,0,C,216,Alimentos,Brocolis
2021-02-08,492117,481,M,3,0,B,108,Limpeza,Removedor
2021-02-08,492173,929,M,4,0,B,61,Alimentos,Sardinha
2021-02-08,492249,53,M,1,1,B,70,Bebidas,Refrigerante Outros
2021-02-08,492340,914,M,2,4,B,147,Pet,Racao Seca Para Gatos
2021-02-08,492412,229,M,2,2,C,2,Acessorios,Mordedor
2021-02-08,492433,182,F,1,4,B,69,Bebidas,Refrigerante Limao
2021-02-08,492484,49,M,2,0,C,216,Alimentos,Brocolis
2021-02-08,492529,3,F,4,0,B,156,Higiene,Pasta De Dente
2021-02-08,492574,329,F,3,0,B,115,Pet,Alimento Para Passaro
2021-02-08,492628,978,F,3,0,C,25,Alimentos,Coracao De Frango
2021-02-08,492676,982,M,4,3,B,212,Limpeza,Cera
2021-02-08,492707,214,F,4,0,B,78,Higiene,Fralda
2021-02-08,492801,341,M,2,0,C,188,Alimentos,Hambuguer
2021-02-08,492885,496,F,2,0,B,33,Alimentos,Iogurte
2021-02-08,492984,839,F,1,3,B,118,Pet,Racao Umida Para Caes
2021-02-08,493078,61,M,1,2,B,139,Limpeza,Removedor
2021-02-08,493127,222,F,4,0,B,111,Limpeza,Sabao Em Po
2021-02-08,493187,962,M,3,4,B,95,Limpeza,Amaciante
2021-02-08,493276,431,F,4,3,B,148,Pet,Racao Seca Para Caes
2021-02-08,493340,539,M,2,0,C,95,Limpeza,Amaciante
2021-02-08,493360,424,M,1,4,B,132,Higiene,Sabonete
2021-02-08,493387,210,M,2,2,C,109,Limpeza,Rodo
2021-02-08,493446,449,F,2,3,B,38,Alimentos,Leite Condensado
2021-02-08,493447,247,M,1,0,B,118,Pet,Racao Umida Para Caes
2021-02-09,493467,545,M,2,2,B,200,Limpeza,Detergente
2021-02-09,493529,700,F,4,2,C,103,Limpeza,Limpador Multiuso
2021-02-09,493606,936,F,3,2,B,12,Alimentos,Azeitona
2021-02-09,493636,612,F,3,4,B,135,Limpeza,Rodo
2021-02-09,493692,580,M,3,0,B,122,Alimentos,Tomate
2021-02-09,493765,383,M,1,3,C,138,Higiene,Repelente
2021-02-09,493809,390,F,2,0,B,209,Alimentos,Cogumelos
2021-02-09,493814,542,M,3,1,B,200,Limpeza,Detergente
2021-02-09,493850,240,M,4,0,B,161,Alimentos,Ovos
2021-02-09,493907,755,M,3,4,B,229,Alimentos,Almondega
2021-02-09,494002,740,F,1,4,C,85,Higiene,Pasta De Dente
2021-02-09,494063,942,M,1,0,B,25,Alimentos,Coracao De Frango
2021-02-09,494126,174,M,4,3,C,35,Alimentos,Lata De Ervilha
2021-02-09,494191,937,M,3,4,C,143,Bebidas,Refrigerante Guarana
2021-02-09,494214,225,M,4,0,C,199,Alimentos,Doce
2021-02-09,494260,51,F,3,0,B,57,Alimentos,Requeijao
2021-02-09,494308,329,F,3,0,B,207,Alimentos,Copa Suina
2021-02-09,494405,828,F,2,4,B,3,Alimentos,Abacate
2021-02-09,494428,579,F,3,0,B,69,Bebidas,Refrigerante Limao
2021-02-09,494478,206,F,3,1,C,62,Alimentos,Snacks
2021-02-09,494550,765,F,5,1,B,76,Higiene,Fio Dental
2021-02-09,494608,185,F,3,0,C,157,Alimentos,Papinha Infantil
2021-02-09,494621,214,F,4,0,B,34,Alimentos,Ketchup
2021-02-09,494633,867,M,2,3,B,170,Alimentos,Macarrao Instantaneo
2021-02-09,494660,872,M,3,4,A,25,Alimentos,Coracao De Frango
2021-02-09,494706,573,F,1,0,C,161,Alimentos,Ovos
2021-02-09,494739,463,M,3,3,B,95,Limpeza,Amaciante
2021-02-09,494782,22,M,1,0,B,2,Acessorios,Mordedor
2021-02-09,494878,602,M,3,0,B,226,Alimentos,Arroz Integral
2021-02-09,494943,240,M,4,0,B,33,Alimentos,Iogurte
2021-02-09,495014,626,M,3,1,C,186,Higiene,Hidratante
2021-02-09,495097,307,M,1,0,B,206,Alimentos,Coracao De Frango
2021-02-09,495185,812,F,2,0,A,119,Pet,Racao Umida Para Gatos
2021-02-09,495218,638,M,3,1,B,1,Acessorios,Chupeta
2021-02-09,495315,956,M,5,1,C,204,Higiene,Creme
2021-02-09,495397,404,M,4,0,B,141,Bebidas,Refrigerante Limao
2021-02-09,495472,52,F,1,0,A,22,Alimentos,Cha
2021-02-09,495548,831,F,4,2,B,124,Limpeza,Tira Limo
2021-02-09,495557,831,F,4,2,B,188,Alimentos,Hambuguer
2021-02-09,495608,347,F,4,0,B,193,Higiene,Fio Dental
2021-02-09,495639,360,M,4,0,B,131,Alimentos,Salgadinho
2021-02-09,495678,958,M,2,3,B,202,Limpeza,Desengordurante
2021-02-09,495701,469,M,4,2,C,30,Alimentos,File De Peixe
2021-02-09,495730,388,F,4,3,B,97,Limpeza,Cera
2021-02-09,495829,302,F,4,3,C,196,Higiene,Escova De Dente
2021-02-09,495910,872,M,3,4,A,134,Limpeza,Sabao
2021-02-09,495990,693,F,4,0,B,170,Alimentos,Macarrao Instantaneo
2021-02-09,496022,796,M,2,3,B,149,Alimentos,Queijo Mussarela
2021-02-09,496045,625,F,4,0,C,167,Alimentos,Manga
2021-02-09,496139,550,M,4,0,B,190,Higiene,Gel
2021-02-09,496170,423,F,5,2,A,17,Alimentos,Biscoito
2021-02-09,496212,771,F,4,0,B,128,Higiene,Shampoo
,496242,882,F,4,1,B,219,Alimentos,Batata Doce
,496280,459,F,3,2,B,106,Limpeza,Odorizador
,496341,484,M,3,2,C,210,Acessorios,Chupeta
,496366,245,F,4,3,B,206,Alimentos,Coracao De Frango
,496399,891,F,3,2,B,203,Alimentos,Danette
,496433,208,M,3,0,B,14,Alimentos,Batata
,496501,723,M,4,0,B,204,Higiene,Creme
,496571,411,F,2,0,B,77,Higiene,Fixador
,496633,760,F,2,0,A,46,Alimentos,Molho Barbecue
,496672,375,M,4,0,B,48,Alimentos,Ovos
,496743,976,M,4,2,B,198,Bebidas,Energetico
,496810,692,F,4,0,B,193,Higiene,Fio Dental
,496878,166,F,1,0,B,157,Alimentos,Papinha Infantil
,496916,559,F,3,1,A,70,Bebidas,Refrigerante Outros
,496956,409,F,3,4,B,57,Alimentos,Requeijao
,497017,663,F,4,0,B,160,Alimentos,Palmito
,497113,171,F,3,1,B,33,Alimentos,Iogurte
,497163,578,M,4,0,B,61,Alimentos,Sardinha
,497235,819,M,4,0,B,200,Limpeza,Detergente
,497246,937,M,3,4,C,119,Pet,Racao Umida Para Gatos
,497308,422,F,2,4,C,198,Bebidas,Energetico
,497402,58,M,2,2,B,93,Limpeza,Agua Sanitaria
,497488,624,M,4,0,B,197,Higiene,Enxaguante Bucal
,497542,709,F,3,0,B,200,Limpeza,Detergente
,497565,257,M,1,4,C,162,Limpeza,Odorizador
,497615,222,F,4,0,B,116,Pet,Racao Seca Para Caes
,497696,128,F,2,0,B,162,Limpeza,Odorizador
,497722,566,F,4,0,B,147,Pet,Racao Seca Para Gatos
,497738,999,M,2,2,C,3,Alimentos,Abacate
,497798,872,M,3,4,A,164,Acessorios,Mordedor
,497837,520,M,1,0,B,5,Alimentos,Achocolatado
,497866,592,F,2,0,C,212,Limpeza,Cera
,497926,227,F,3,0,C,224,Alimentos,Azeite
,498014,922,M,1,0,B,163,Alimentos,Mortadela
,498058,536,M,4,0,B,45,Alimentos,Manga
,498143,759,F,3,0,B,41,Alimentos,Macarrao
,498236,357,M,2,2,C,116,Pet,Racao Seca Para Caes
,498309,594,F,3,1,C,107,Outros,#N/D
,498353,584,M,3,0,B,8,Alimentos,Arroz
,498421,310,M,4,3,C,157,Alimentos,Papinha Infantil
,498436,373,F,4,2,B,117,Pet,Racao Seca Para Gatos
,498504,642,M,2,3,B,197,Higiene,Enxaguante Bucal
,498534,727,M,4,2,C,30,Alimentos,File De Peixe
,498610,847,M,4,2,A,146,Pet,Racao Umida Para Caes
,498686,933,M,2,2,B,203,Alimentos,Danette
,498709,797,M,2,4,B,227,Alimentos,Arroz
,498721,878,F,4,3,C,178,Higiene,Lenco Umedecido
,498759,470,M,3,1,B,80,Higiene,Hastes Flexiveis
,498813,696,M,2,0,B,221,Alimentos,Banana
,498833,85,M,1,0,B,166,Higiene,Modelador
,498878,366,M,3,4,B,187,Higiene,Hastes Flexiveis
,498916,525,M,1,4,B,126,Higiene,Talco
,498939,576,M,3,0,B,158,Higiene,Papel Higienico
,498965,136,F,2,1,B,31,Alimentos,Granola
,499049,953,M,1,1,B,225,Alimentos,Atum
,499103,958,M,2,3,B,116,Pet,Racao Seca Para Caes
,499130,848,F,5,3,A,87,Higiene,Protetor Solar
,499206,508,F,3,0,B,175,Limpeza,Limpador Multiuso
,499300,370,M,1,4,B,147,Pet,Racao Seca Para Gatos
,499320,137,F,4,1,B,169,Alimentos,Mamao
,499330,176,F,2,0,B,103,Limpeza,Limpador Multiuso
,499400,820,M,1,4,B,69,Bebidas,Refrigerante Limao
,499438,54,M,1,0,A,155,Alimentos,Pate
,499465,9,F,2,0,B,183,Alimentos,Ketchup
,499547,60,F,2,3,B,69,Bebidas,Refrigerante Limao
,499564,847,M,4,2,A,103,Limpeza,Limpador Multiuso
,499643,888,F,4,2,B,227,Alimentos,Arroz
,499722,114,F,3,3,B,104,Limpeza,Limpador Perfumado
,499790,482,M,4,2,B,208,Higiene,Condicionador
,499868,706,F,2,0,A,143,Bebidas,Refrigerante Guarana
,499900,574,F,2,2,B,220,Alimentos,Batata
,499903,559,F,3,1,A,214,Alimentos,Cebola
,499940,717,F,3,0,B,173,Alimentos,Linguica
,499975,476,M,3,0,C,100,Limpeza,Detergente
,500009,678,F,3,0,C,176,Limpeza,Limpa Vidros
,500011,629,M,3,0,C,206,Alimentos,Coracao De Frango
,500044,496,F,2,0,B,204,Higiene,Creme
,500056,343,F,1,0,B,60,Alimentos,Salgadinhos De Milho
,500137,71,F,3,1,B,16,Alimentos,Bife De Coxao Mole
,500139,385,F,2,0,B,55,Alimentos,Queijo De Cabra
,500175,580,M,3,0,B,207,Alimentos,Copa Suina
,500261,255,M,4,0,B,149,Alimentos,Queijo Mussarela
,500341,712,F,2,3,B,73,Higiene,Creme
,500344,3,F,4,0,B,193,Higiene,Fio Dental
,500410,636,M,2,2,B,228,Limpeza,Amaciante
,500420,959,M,5,1,B,97,Limpeza,Cera
,500509,392,M,2,2,C,18,Alimentos,Brocolis
,500516,895,M,3,0,B,24,Alimentos,Copa Suina
,500526,611,M,4,0,B,108,Limpeza,Removedor
,500581,11,F,4,0,A,114,Limpeza,Vassoura
,500630,646,F,1,0,B,109,Limpeza,Rodo
,500723,543,M,2,2,B,59,Alimentos,Salgadinho
,500727,987,F,1,0,B,77,Higiene,Fixador
,500754,636,M,2,2,B,171,Alimentos,Macarrao
,500777,547,F,3,4,C,38,Alimentos,Leite Condensado
,500864,250,F,4,1,B,202,Limpeza,Desengordurante
,500866,813,F,4,0,C,197,Higiene,Enxaguante Bucal
,500867,255,M,4,0,B,199,Alimentos,Doce
,500939,660,F,3,0,C,204,Higiene,Creme
,500970,760,F,2,0,A,79,Higiene,Gel
,501047,394,M,1,0,B,73,Higiene,Creme
,501087,326,F,1,0,B,193,Higiene,Fio Dental
,501167,986,M,4,0,B,4,Alimentos,Abacaxi
,501266,120,F,4,3,A,1,Acessorios,Chupeta
,501298,178,M,3,0,A,113,Limpeza,Tira Mancha
,501347,377,F,1,0,B,67,Bebidas,Refrigerante Guarana
,501435,966,F,4,2,B,90,Higiene,Shampoo
,501491,618,M,4,3,B,72,Higiene,Condicionador
,501579,945,F,2,3,B,154,Higiene,Preservativo
,501617,249,F,4,0,B,84,Higiene,Papel Higienico
,501677,293,M,4,0,B,225,Alimentos,Atum
,501748,209,F,4,0,B,126,Higiene,Talco
,501775,445,M,2,0,B,182,Alimentos,Lata De Ervilha
,501814,833,F,1,4,B,160,Alimentos,Palmito
,501855,436,M,2,4,B,103,Limpeza,Limpador Multiuso
,501923,71,F,3,1,B,109,Limpeza,Rodo
,501940,470,M,3,1,B,175,Limpeza,Limpador Multiuso
,501989,52,F,1,0,A,186,Higiene,Hidratante
,502030,807,M,1,3,B,155,Alimentos,Pate
,502110,509,F,2,3,C,198,Bebidas,Energetico
